Link,Tiêu đề,Địa chỉ,Địa chỉ 1,Địa chỉ 2,Mức giá,Giá/m²,Số phòng ngủ,Huyện,Diện tích,Mặt tiền,Đường vào,Hướng nhà,Hướng ban công,Số tầng,Số toilet,Pháp lý,Ngày đăng,Ngày hết hạn,Loại tin,Mã tin,Latitude,Longitude
https://batdongsan.com.vn/ban-nha-rieng-phuong-van-quan/toi-chinh-chu-ban-6-tang-co-thang-may-dau-ngo-181-tran-phu-ha-dong-pr44820245,"Tôi chính chủ, bán nhà 6 tầng, có thang máy, đầu ngõ 181, Trần Phú, Văn Quán, Hà Đông","Phường Văn Quán, Quận Hà Đông, Hà Nội | (Phường Hà Đông, Hà Nội mới)","Phường Văn Quán, Quận Hà Đông, Hà Nội","(Phường Hà Đông, Hà Nội mới)","11,3 tỷ","~194,83 triệu/m²",4 phòng,Hà Đông,58 m²,,,Tây - Nam,Tây - Nam,6 tầng,,Sổ đỏ/ Sổ hồng,10/06/2026,17/06/2026,Tin VIP Bạc,44820245,20.9761710865431,105.791185686153
https://batdongsan.com.vn/ban-nha-rieng-pho-hao-nam-phuong-o-cho-dua-3/ban-toa-can-ho-thue-tai-cat-linh-giang-vo-pr44923954,"Bán nhà Hào Nam trung tâm Đống Đa, 8 tầng thang máy, dòng tiền gần 2 tỷ mỗi năm, giá 24,5 tỷ","Phố Hào Nam, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội | (Phường Ô Chợ Dừa, Hà Nội mới)","Phố Hào Nam, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội","(Phường Ô Chợ Dừa, Hà Nội mới)","24,5 tỷ","~306,25 triệu/m²",19 phòng,Đống Đa,80 m²,6 m,3 m,,,8 tầng,,Sổ đỏ/ Sổ hồng,10/06/2026,17/06/2026,Tin VIP Bạc,44923954,21.0252781569542,105.827197093943
https://batdongsan.com.vn/ban-dat-phuong-phuc-loi/ban-at-sat-uong-13-5m-chuan-bi-mo-at-uong-oto-tranh-thap-hon-thi-truong-15-gia-chi-108tr-pr45649587,"Bán đất sát đường 13,5m chuẩn bị mở, đất đường oto tránh, thấp hơn thị trường 15 giá chỉ 108tr/m2","Phường Phúc Lợi, Quận Long Biên, Hà Nội | (Phường Phúc Lợi, Hà Nội mới)","Phường Phúc Lợi, Quận Long Biên, Hà Nội","(Phường Phúc Lợi, Hà Nội mới)","6,65 tỷ","~106,4 triệu/m²",,Long Biên,"62,5 m²",5 m,3 m,Đông - Nam,,,,Sổ đỏ/ Sổ hồng,07/06/2026,17/06/2026,Tin VIP Bạc,45649587,21.0369559908518,105.922525991627
https://batdongsan.com.vn/ban-nha-rieng-duong-tam-trinh-phuong-mai-dong-1-8/ban-ngo-293-ong-25m-4-tang-ngo-o-to-tranh-kinh-doanh-so-ep-nhinh-6-ty-pr45884715,"Bán nhà ngõ 293 Tam Trinh, Mai Động, 25m 4 tầng ngõ ô tô tránh, kinh doanh, sổ đẹp, nhỉnh 6 tỷ","Đường Tam Trinh, Phường Mai Động, Quận Hoàng Mai, Hà Nội | (Phường Tương Mai, Hà Nội mới)","Đường Tam Trinh, Phường Mai Động, Quận Hoàng Mai, Hà Nội","(Phường Tương Mai, Hà Nội mới)","6,5 tỷ",~260 triệu/m²,3 phòng,Hoàng Mai,25 m²,3 m,10 m,Đông - Bắc,Đông - Bắc,4 tầng,,Sổ đỏ/ Sổ hồng,09/06/2026,16/06/2026,Tin VIP Bạc,45884715,20.9913328854562,105.862963490345
https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-quoc-viet-phuong-nghia-do-1-7/60m2-lo-goc-ngo-to-nhu-pho-co-via-he-7-t-thang-may-29ty4-pr45079101,Hoàng Quốc Việt 60m² lô góc ngõ to như phố có vỉa hè 7 tầng thang máy 29Tỷ4,"Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội | (Phường Nghĩa Đô, Hà Nội mới)","Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội","(Phường Nghĩa Đô, Hà Nội mới)","29,4 tỷ",~490 triệu/m²,6 phòng,Cầu Giấy,60 m²,6 m,8 m,,,7 tầng,,Sổ đỏ/ Sổ hồng,09/06/2026,16/06/2026,Tin VIP Bạc,45079101,21.0465375954639,105.798886673094
https://batdongsan.com.vn/ban-nha-rieng-duong-trinh-van-bo-phuong-cau-dien-14/sieu-hiem-kiem-dau-ra-5-5-tang-ngay-ngo-1-tien-dung-gia-chi-8-5-ty-pr41839440,"Siêu hiếm kiếm đâu ra! Nhà 7 tầng đường 24m, full đồ sát phố Trịnh Văn Bô, xe công đỗ cửa, giá tốt","Đường Trịnh Văn Bô, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội | (Phường Từ Liêm, Hà Nội mới)","Đường Trịnh Văn Bô, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội","(Phường Từ Liêm, Hà Nội mới)",Thỏa thuận,,15 phòng,Nam Từ Liêm,80 m²,,,Tây - Bắc,,6 tầng,,Sổ đỏ chính chủ pháp lý rõ ràng.,09/06/2026,16/06/2026,Tin VIP Bạc,41839440,21.0308939342162,105.759002162935
https://batdongsan.com.vn/ban-dat-duong-quang-trung-phuong-quang-trung-17-15/ban-at-tai-ha-ong-cach-oto-80m-gia-tot-10-5-ty-dien-tich-86-m2-ko-quy-hoach-pr45884055,"Bán đất tại Quang Trung, Hà Đông, cách oto 80m giá tốt 10,5 tỷ, diện tích 86 m2 (ko quy hoạch)","Đường Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội | (Phường Hà Đông, Hà Nội mới)","Đường Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội","(Phường Hà Đông, Hà Nội mới)","10,5 tỷ","~122,09 triệu/m²",,Hà Đông,86 m²,,"2,5 m",,,,,Sổ đỏ/ Sổ hồng,09/06/2026,16/06/2026,Tin VIP Bạc,45884055,20.9682061590399,105.772268113013
https://batdongsan.com.vn/ban-nha-rieng-duong-la-noi-phuong-duong-noi-15/chinh-chu-ban-5-tang-tai-noi-gan-khu-o-thi-an-phu-lh-pr45883991,Chính chủ bán nhà 5 tầng tại La Nội Dương Nội gần khu đô thị An Phú. Lh 0983 477 ***,"Đường La Nội, Phường Dương Nội, Quận Hà Đông, Hà Nội | (Phường Dương Nội, Hà Nội mới)","Đường La Nội, Phường Dương Nội, Quận Hà Đông, Hà Nội","(Phường Dương Nội, Hà Nội mới)","6,8 tỷ","~212,5 triệu/m²",3 phòng,Hà Đông,32 m²,,,,,5 tầng,,Sổ đỏ/ Sổ hồng,09/06/2026,16/06/2026,Tin VIP Bạc,45883991,20.9818218094206,105.746610595975
https://batdongsan.com.vn/ban-nha-rieng-pho-do-quang-phuong-trung-hoa-4-7/nhinh-50-ty-chinh-chu-can-ban-toa-7-tang-ngo-26-o-nhan-chinh-cau-giay-pr45882373,"Nhỉnh 50 tỷ. Chính chủ cần bán tòa nhà 7 tầng ngõ 26 Đỗ Quang, Trung Hòa Nhân Chính, Cầu Giấy.","Phố Đỗ Quang, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội | (Phường Yên Hòa, Hà Nội mới)","Phố Đỗ Quang, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội","(Phường Yên Hòa, Hà Nội mới)",58 tỷ,~580 triệu/m²,7 phòng,Cầu Giấy,100 m²,,,,,7 tầng,,Sổ đỏ/ Sổ hồng,09/06/2026,19/06/2026,Tin VIP Bạc,45882373,21.0109831953277,105.802252167259
https://batdongsan.com.vn/ban-nha-rieng-pho-van-phuc-phuong-van-phuc-1-15/phan-lo-via-he-xay-5-tang-nga-tu-70m2-gia-9-99-ty-lh-pr45883704,"Phân lô vỉa hè nhà xây 5 tầng - ngã tư Vạn Phúc - 70m² giá 9,99 tỷ. LH 0931 131 ***","Phố Vạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội | (Phường Hà Đông, Hà Nội mới)","Phố Vạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội","(Phường Hà Đông, Hà Nội mới)","9,99 tỷ","~142,71 triệu/m²",,Hà Đông,70 m²,,,,,4 tầng,,,09/06/2026,16/06/2026,Tin VIP Bạc,45883704,20.9754860180201,105.786279003906
https://batdongsan.com.vn/ban-dat-phuong-dong-mai-1/chinh-chu-can-ban-gap-tra-no-lo-at-dich-vu-ong-50m2-a-co-so-o-pr45378079,"Chính chủ cần bán gấp trả nợ lô đất dịch vụ Đồng Mai 50m2, đã có sổ đỏ","Phường Đồng Mai, Quận Hà Đông, Hà Nội | (Phường Yên Nghĩa, Hà Nội mới)","Phường Đồng Mai, Quận Hà Đông, Hà Nội","(Phường Yên Nghĩa, Hà Nội mới)",130 triệu/m²,"~6,5 tỷ",,Hà Đông,50 m²,,,,,,,Sổ đỏ/ Sổ hồng,09/06/2026,24/06/2026,Tin VIP Bạc,45378079,20.926501474474,105.739841174024
https://batdongsan.com.vn/ban-nha-rieng-duong-minh-khai-phuong-minh-khai-4/giam-luon-2-ty-pho-2-mat-ngo-lo-goc-gan-o-to-tranh-thang-may-moi-ep-45m-pr45228233,"Giảm 2 tỷ phố Minh Khai, 2 mặt ngõ, lô góc, 20m ô tô tránh, không quy hoạch, nhà mới đẹp 45m*5T","Đường Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội | (Phường Bạch Mai, Hà Nội mới)","Đường Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội","(Phường Bạch Mai, Hà Nội mới)","7,8 tỷ","~173,33 triệu/m²",4 phòng,Hai Bà Trưng,45 m²,"4,5 m",,,,5 tầng,,Sổ đỏ/ Sổ hồng,09/06/2026,16/06/2026,Tin VIP Bạc,45228233,20.9950912442162,105.857015759858
https://batdongsan.com.vn/ban-dat-duong-pham-van-dong-phuong-dich-vong-hau-7/ban-at-cau-giay-50m-mat-tien-4m-ngo-thong-gia-7-5-ty-pr45883112,"Bán đất Cầu Giấy 50m2 mặt tiền 4m ngõ thông giá 7,5 tỷ","số 59, Đường Phạm Văn Đồng, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội | (Phường Cầu Giấy, Hà Nội mới)","số 59, Đường Phạm Văn Đồng, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội","(Phường Cầu Giấy, Hà Nội mới)","7,5 tỷ",~150 triệu/m²,,Cầu Giấy,50 m²,4 m,2 m,,,,,Sổ đỏ/ Sổ hồng,09/06/2026,16/06/2026,Tin VIP Bạc,45883112,21.0421940709081,105.781000521448
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-phong-sac-phuong-nghia-tan-3-7/ban-phan-lo-oto-pho-cau-giay-dien-tich-39m2-5-tang-mt-5m-lo-goc-3-mat-oto-pr45882968,BÁN NHÀ PHÂN LÔ ÔTÔ_PHỐ NGUYỄN PHONG SẮC _CẦU GIẤY - DIỆN TÍCH 39M2 - 5 TẦNG_MT 5M_LÔ GÓC 3 MẶT ÔTÔ,"Đường Nguyễn Phong Sắc, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội | (Phường Nghĩa Đô, Hà Nội mới)","Đường Nguyễn Phong Sắc, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội","(Phường Nghĩa Đô, Hà Nội mới)","11,5 tỷ","~294,87 triệu/m²",4 phòng,Cầu Giấy,39 m²,5 m,,,,5 tầng,,Sổ đỏ/ Sổ hồng,09/06/2026,24/06/2026,Tin VIP Bạc,45882968,21.0435938287674,105.790283480134
https://batdongsan.com.vn/ban-nha-rieng-duong-van-cao-phuong-lieu-giai-2/chinh-chu-can-ban-gap-ngo-67-7-65-ty-5-tang-30m2-cach-o-to-tranh-20m-gia-thuo-pr45672834,Chính chủ cần bán gấp nhà ngõ 67 Văn Cao (7.65tỷ) 5tầng (30m2) cách ôtô tránh 20m giá thương lượng,"ngõ 67, Đường Văn Cao, Phường Liễu Giai, Quận Ba Đình, Hà Nội | (Phường Ngọc Hà, Hà Nội mới)","ngõ 67, Đường Văn Cao, Phường Liễu Giai, Quận Ba Đình, Hà Nội","(Phường Ngọc Hà, Hà Nội mới)","7,65 tỷ",~255 triệu/m²,3 phòng,Ba Đình,30 m²,,,,,5 tầng,,,09/06/2026,16/06/2026,Tin VIP Bạc,45672834,21.0399835824343,105.815754928984
https://batdongsan.com.vn/ban-nha-rieng-duong-tu-dinh-phuong-long-bien-9/ban-lo-goc-45m2-x-6-tang-thang-may-o-to-7-cho-ngu-trong-hoac-o-cua-ngay-em-pr45882852,Bán nhà lô góc 45m2 x 6 tầng thang máy! Ô tô 7 chỗ ngủ trong nhà hoặc đỗ cửa ngày đêm!,"Đường Tư Đình, Phường Long Biên, Quận Long Biên, Hà Nội | (Phường Long Biên, Hà Nội mới)","Đường Tư Đình, Phường Long Biên, Quận Long Biên, Hà Nội","(Phường Long Biên, Hà Nội mới)","15,3 tỷ",~340 triệu/m²,3 phòng,Long Biên,45 m²,,,,,6 tầng,,Sổ đỏ/ Sổ hồng,09/06/2026,16/06/2026,Tin VIP Bạc,45882852,21.0288449058392,105.884360533256
https://batdongsan.com.vn/ban-nha-rieng-duong-bui-xuong-trach-phuong-khuong-dinh-5/101m-loi-thanh-xuan-gan-v-2-5-gia-t-xay-ccmn-so-o-vuong-van-tang-gpxd-full-pr45882599,"Bùi Xương Trạch 101m2 lõi Thanh Xuân, gần VĐ 2.5. Giá ĐT xây CCMN, sổ đỏ vuông vắn. Tặng GPXD full","Đường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội | (Phường Khương Đình, Hà Nội mới)","Đường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội","(Phường Khương Đình, Hà Nội mới)","15,5 tỷ","~153,46 triệu/m²",,Thanh Xuân,101 m²,8 m,,,,,,Sổ đỏ/ Sổ hồng,09/06/2026,16/06/2026,Tin VIP Bạc,45882599,20.9876334374744,105.818853155105
https://batdongsan.com.vn/ban-dat-duong-yen-binh-xa-yen-binh-4-23/ban-truc-chinh-lien-99m2-tai-thach-that-ha-noi-gia-tot-2-75-ty-pr42877043,"Bán trục chính liên xã 99m2 tại Yên Bình, Thạch Thất, Hà Nội, giá tốt chỉ 3 tỷ","Đường Yên Bình, Xã Yên Bình, Huyện Thạch Thất, Hà Nội | (Xã Yên Xuân, Hà Nội mới)","Đường Yên Bình, Xã Yên Bình, Huyện Thạch Thất, Hà Nội","(Xã Yên Xuân, Hà Nội mới)",3 tỷ,"~30,3 triệu/m²",,Thạch Thất,99 m²,"6,5 m",8 m,Nam,,,,Sổ đỏ/ Sổ hồng,09/06/2026,16/06/2026,Tin VIP Bạc,42877043,20.9919607705775,105.459503508019
https://batdongsan.com.vn/ban-dat-duong-duc-dien-phuong-phu-dien-718/chinh-chu-can-ban-gap-152m2-at-khu-au-gia-3ha-uong-uc-mat-tien-8m-gia-33-ty-pr45827292,Chính chủ cần bán gấp 144m2 đất khu đấu giá 3Ha - Đường Đức Diễn mặt tiền 8m giá 33 tỷ.,"Đường Đức Diễn, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội | (Phường Phú Diễn, Hà Nội mới)","Đường Đức Diễn, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội","(Phường Phú Diễn, Hà Nội mới)",33 tỷ,"~229,17 triệu/m²",,Bắc Từ Liêm,144 m²,8 m,,,,,,Sổ đỏ/ Sổ hồng,09/06/2026,16/06/2026,Tin VIP Bạc,45827292,21.0517075823087,105.756850155158
https://batdongsan.com.vn/ban-dat-xa-an-khanh-4/chinh-chu-can-ban-lo-goc-so-do-tho-74-7m2-gan-5-chung-cu-chuan-bi-mo-ban-pr44893624,"Chính chủ cần bán đất lô góc sổ đỏ, An Thọ, An Khánh 74.7m² gần 5 chung cư chuẩn bị mở bán.","Xã An Khánh, Huyện Hoài Đức, Hà Nội | (Xã An Khánh, Hà Nội mới)","Xã An Khánh, Huyện Hoài Đức, Hà Nội","(Xã An Khánh, Hà Nội mới)",280 triệu/m²,"~20,92 tỷ",,Hoài Đức,"74,7 m²","9,24 m",13 m,Đông - Nam,,,,Sổ đỏ/ Sổ hồng,09/06/2026,16/06/2026,Tin VIP Bạc,44893624,20.998496126057,105.721527670097
https://batdongsan.com.vn/ban-dat-duong-quoc-lo-21a-quoc-lo-21-xa-co-dong-16/ban-at-sieu-hot-tai-ong-son-tay-3-8-ty-200m2-pr45882066,"Bán đất siêu hot tại Quốc lộ 21A, Cổ Đông, Sơn Tây, 3,8 tỷ, 200m2","Đường Quốc lộ 21A(Quốc lộ 21), Xã Cổ Đông, Thị xã Sơn Tây, Hà Nội | (Xã Hòa Lạc, Hà Nội mới)","Đường Quốc lộ 21A(Quốc lộ 21), Xã Cổ Đông, Thị xã Sơn Tây, Hà Nội","(Xã Hòa Lạc, Hà Nội mới)","3,8 tỷ",~19 triệu/m²,,Sơn Tây,200 m²,9 m,7 m,Đông - Nam,,,,Sổ đỏ/ Sổ hồng,09/06/2026,16/06/2026,Tin VIP Bạc,45882066,21.0598955828081,105.515380091749
https://batdongsan.com.vn/ban-dat-duong-thanh-am-phuong-thuong-thanh-1-9/ban-at-phan-lo-uong-ban-co-khu-tai-inh-cu-long-bien-hn-80m2-mat-tien-6m-uong-13m-pr45594832,"Bán đất phân lô đường bàn cờ khu Tái Định Cư Thanh Am, Long Biên, HN! 80m2 mặt tiền 6m đường 13m!","Đường Thanh Am, Phường Thượng Thanh, Quận Long Biên, Hà Nội | (Phường Việt Hưng, Hà Nội mới)","Đường Thanh Am, Phường Thượng Thanh, Quận Long Biên, Hà Nội","(Phường Việt Hưng, Hà Nội mới)",230 triệu/m²,"~18,4 tỷ",,Long Biên,80 m²,6 m,13 m,Tây - Bắc,,,,Sổ đỏ/ Sổ hồng,09/06/2026,24/06/2026,Tin VIP Bạc,45594832,21.0719409767309,105.900045323834
https://batdongsan.com.vn/ban-dat-duong-21a-thi-tran-xuan-mai-1-24/e-con-4-suat-ngoai-giao-quy-hang-fo-s-80-90m2-full-ont-gia-au-tu-tai-ha-noi-pr45881725,E còn 4 suất ngoại giao quỹ hàng Fo DT = 80 - 90m² full ONT giá đầu tư tại Xuân Mai - Hà Nội,"Đường 21A, Thị trấn Xuân Mai, Huyện Chương Mỹ, Hà Nội | (Xã Xuân Mai, Hà Nội mới)","Đường 21A, Thị trấn Xuân Mai, Huyện Chương Mỹ, Hà Nội","(Xã Xuân Mai, Hà Nội mới)",22 triệu/m²,"~1,84 tỷ",,Chương Mỹ,"83,8 m²",6 m,6 m,Đông - Nam,,,,Sổ đỏ/ Sổ hồng,09/06/2026,19/06/2026,Tin VIP Bạc,45881725,20.8978379113201,105.57426514644
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-van-cu-1-phuong-bo-de-9/ban-long-bien-lo-goc-dien-tich-83-4-m-2-hon-24-ty-5-t-thong-o-to-pr45881410,"Bán nhà Nguyễn Văn Cừ Long Biên lô góc diện tích 83,4 m 2 hơn 24 tỷ 5 t thông ô tô","Đường Nguyễn Văn Cừ, Phường Bồ Đề, Quận Long Biên, Hà Nội | (Phường Bồ Đề, Hà Nội mới)","Đường Nguyễn Văn Cừ, Phường Bồ Đề, Quận Long Biên, Hà Nội","(Phường Bồ Đề, Hà Nội mới)","24,5 tỷ","~293,76 triệu/m²",5 phòng,Long Biên,"83,4 m²",,,,,5 tầng,,Sổ đỏ/ Sổ hồng,09/06/2026,16/06/2026,Tin VIP Bạc,45881410,21.045773085113,105.880589952615
https://batdongsan.com.vn/ban-dat-duong-kieu-ky-xa-kieu-ky-11/sieu-pham-mua-la-thang-58-6m2-gia-lam-vi-tri-hiem-gan-ho-ieu-hoa-giap-vin-2-3-pr45561301,"Siêu phẩm mua là thắng 58.6m² Kiêu Kỵ, Gia Lâm, vị trí hiếm gần hồ điều hoà, giáp Vin 2-3","Đường Kiêu Kỵ, Xã Kiêu Kỵ, Huyện Gia Lâm, Hà Nội | (Xã Gia Lâm, Hà Nội mới)","Đường Kiêu Kỵ, Xã Kiêu Kỵ, Huyện Gia Lâm, Hà Nội","(Xã Gia Lâm, Hà Nội mới)","5,25 tỷ","~89,59 triệu/m²",,Gia Lâm,"58,6 m²","4,02 m",5 m,Nam,,,,Sổ đỏ/ Sổ hồng,09/06/2026,19/06/2026,Tin VIP Bạc,45561301,20.982770279278,105.960436203738
https://batdongsan.com.vn/ban-nha-rieng-pho-son-tay-phuong-doi-can-2/ban-lo-goc-truoc-mat-thoang-38-1-40m2-6-tang-thang-may-tai-ba-inh-pr45880141,"Bán nhà lô góc, trước mặt thoáng, 40m² 6 tầng, thang máy tại phố Sơn Tây Ba Đình","Phố Sơn Tây, Phường Đội Cấn, Quận Ba Đình, Hà Nội | (Phường Ba Đình, Hà Nội mới)","Phố Sơn Tây, Phường Đội Cấn, Quận Ba Đình, Hà Nội","(Phường Ba Đình, Hà Nội mới)","12,9 tỷ","~322,5 triệu/m²",3 phòng,Ba Đình,40 m²,"4,1 m",3 m,,,6 tầng,,Sổ đỏ/ Sổ hồng,09/06/2026,16/06/2026,Tin VIP Bạc,45880141,21.0330175281701,105.833002797457
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-viet-xuan-phuong-quang-trung-17-15/chinh-chu-ban-ha-ong-35m-9-5-ty-2-thoang-vinh-vien-an-sinh-inh-pr45880035,"CHÍNH CHỦ BÁN NHÀ - NGUYỄN VIẾT XUÂN - HÀ ĐÔNG - 35M - 9,5 TỶ - 2 THOÁNG VĨNH VIỄN - AN SINH ĐỈNH","Đường Nguyễn Viết Xuân, Phường Quang Trung, Quận Hà Đông, Hà Nội | (Phường Hà Đông, Hà Nội mới)","Đường Nguyễn Viết Xuân, Phường Quang Trung, Quận Hà Đông, Hà Nội","(Phường Hà Đông, Hà Nội mới)","9,5 tỷ","~271,43 triệu/m²",,Hà Đông,35 m²,,,,,,,,09/06/2026,19/06/2026,Tin VIP Bạc,45880035,20.9706277318386,105.769947047428
https://batdongsan.com.vn/ban-nha-rieng-phuong-thuy-phuong_2/x-5-tang-ep-co-the-o-kinh-doanh-uong-rong-oto-tranh-nhau-pr45879980,Nhà Thụy Phương x 5 tầng đẹp có thể ở kinh doanh đường rộng ô tô tránh nhau,"Phường Thụy Phương, Quận Bắc Từ Liêm, Hà Nội | (Phường Đông Ngạc, Hà Nội mới)","Phường Thụy Phương, Quận Bắc Từ Liêm, Hà Nội","(Phường Đông Ngạc, Hà Nội mới)","10,4 tỷ","~253,66 triệu/m²",3 phòng,Bắc Từ Liêm,41 m²,5 m,6 m,,,5 tầng,,Sổ đỏ/ Sổ hồng,09/06/2026,16/06/2026,Tin VIP Bạc,45879980,21.0845868231617,105.770511778584
https://batdongsan.com.vn/ban-dat-duong-ngoc-thuy-phuong-ngoc-thuy-9/ban-at-tai-ngo-30-ngach-51-5-6-ty-32-m2-pr45614600,"Bán đất tại ngõ 30 ngách 51, Ngọc Thụy, 5,6 tỷ, 32 m2","ngõ 30 ngách 51 , Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội | (Phường Bồ Đề, Hà Nội mới)","ngõ 30 ngách 51 , Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội","(Phường Bồ Đề, Hà Nội mới)","5,6 tỷ",~175 triệu/m²,,Long Biên,32 m²,"3,39 m",,Tây - Nam,,,,Sổ đỏ/ Sổ hồng,09/06/2026,16/06/2026,Tin VIP Bạc,45614600,21.0498223776263,105.867101126871
https://batdongsan.com.vn/ban-nha-rieng-pho-hao-nam-phuong-cat-linh-3/cuc-hiem-ep-ve-o-ngay-dan-xay-chac-chan-ngo-nong-cach-oto-30m-dt-45m-5t-pr45878784,"CỰC HIẾM NHÀ ĐẸP VỀ Ở NGAY PHỐ HÀO NAM, NHÀ DÂN XÂY CHẮC CHẮN NGÕ NÔNG CÁCH OTO 30M DT 45M*5T","Phố Hào Nam, Phường Cát Linh, Quận Đống Đa, Hà Nội | (Phường Ô Chợ Dừa, Hà Nội mới)","Phố Hào Nam, Phường Cát Linh, Quận Đống Đa, Hà Nội","(Phường Ô Chợ Dừa, Hà Nội mới)","7,9 tỷ","~175,56 triệu/m²",3 phòng,Đống Đa,45 m²,"4,5 m","3,2 m",,,5 tầng,,Sổ đỏ/ Sổ hồng,09/06/2026,16/06/2026,Tin VIP Bạc,45878784,21.0273383323994,105.827759508302
https://batdongsan.com.vn/ban-nha-rieng-pho-bach-mai-phuong-bach-mai-4/5-95-ty-30m2-3-tang-3-ngu-oto-70m-thanh-nhan-pr45757611,"5.95 tỷ, 27m2, 3 tầng, 3 ngủ, ô tô 70m, Bạch Mai, Thanh Nhàn","Phố Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội | (Phường Bạch Mai, Hà Nội mới)","Phố Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội","(Phường Bạch Mai, Hà Nội mới)","5,95 tỷ","~220,37 triệu/m²",3 phòng,Hai Bà Trưng,27 m²,5 m,2 m,Bắc,Bắc,3 tầng,,Sổ đỏ/ Sổ hồng,09/06/2026,16/06/2026,Tin VIP Bạc,45757611,20.9979511425912,105.850422552187
https://batdongsan.com.vn/ban-dat-duong-tinh-lo-421b-xa-dong-yen-2-22/ban-at-tai-uong-ong-quoc-oai-30-ty-2-4-m2-gia-uu-ai-view-ep-pr45872133,"Bán đất tại đường Tỉnh Lộ 421B, Đông Yên, Quốc Oai, 30 tỷ, 3000m2, giá ưu đãi, view đẹp","Đường Tỉnh Lộ 421B, Xã Đông Yên, Huyện Quốc Oai, Hà Nội | (Xã Phú Cát, Hà Nội mới)","Đường Tỉnh Lộ 421B, Xã Đông Yên, Huyện Quốc Oai, Hà Nội","(Xã Phú Cát, Hà Nội mới)",30 tỷ,~10 triệu/m²,,Quốc Oai,3.000 m²,,,,,,,Sổ đỏ/ Sổ hồng,08/06/2026,23/06/2026,Tin VIP Bạc,45872133,20.9297312922304,105.59351456993
https://batdongsan.com.vn/ban-nha-rieng-duong-minh-khai-phuong-vinh-tuy-4/ban-pl-lien-ke-pho-hbt-56-m2-9-tang-o-to-thang-may-kinh-doanh-cho-thue-rat-tot-pr44885414,Bán nhà PL liên kề phố Minh Khai - HBT: 56 m2 9 tầng ô tô - thang máy kinh doanh cho thuê rất tốt,"Đường Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội | (Phường Vĩnh Tuy, Hà Nội mới)","Đường Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội","(Phường Vĩnh Tuy, Hà Nội mới)","19,19 tỷ","~342,68 triệu/m²",6 phòng,Hai Bà Trưng,56 m²,"4,5 m",10 m,,,9 tầng,,Sổ đỏ/ Sổ hồng,08/06/2026,15/06/2026,Tin VIP Bạc,44885414,20.9981540024946,105.867061786042
https://batdongsan.com.vn/ban-dat-duong-201-thi-tran-xuan-mai-1-24/ma-co-hon-5-trieu-1m2-khong-the-tin-noi-pr44128078,Đất thị trấn Xuân Mai mà có 8 triệu / 1m² không thể tin nổi,"Đường 201, Thị trấn Xuân Mai, Huyện Chương Mỹ, Hà Nội | (Xã Xuân Mai, Hà Nội mới)","Đường 201, Thị trấn Xuân Mai, Huyện Chương Mỹ, Hà Nội","(Xã Xuân Mai, Hà Nội mới)",12 tỷ,"~8,03 triệu/m²",,Chương Mỹ,1.494 m²,23 m,5 m,Đông - Nam,,,,Sổ đỏ/ Sổ hồng,08/06/2026,15/06/2026,Tin VIP Bạc,44128078,20.8902366362399,105.561079602111
